rater_id,left_comment_id,right_comment_id,usage
281,277995063,328023582,Private
281,277995063,133852651,Private
281,477959835,298849883,Private
281,477959835,264933252,Private
281,477959835,269669076,Private
281,427330290,440608606,Private
281,277995063,336908739,Private
281,345005870,51644859,Public
281,69303877,301173774,Private
281,290715020,136385543,Private
281,290715020,290952781,Private
281,266052320,66016568,Private
281,266052320,364463419,Private
281,464228480,66016568,Private
281,464228480,364463419,Private
281,464228480,21223177,Private
281,345005870,51644859,Private
281,206931086,51644859,Private
281,257738661,51644859,Private
281,273800004,51644859,Private
281,400526160,286008263,Private
281,272251697,486723831,Private
281,169974098,34922573,Private
281,427330290,52198675,Private
281,427330290,204703387,Private
281,416408603,34922573,Private
281,464228480,34922573,Private
281,301173774,34922573,Private
281,159312076,63522153,Private
281,397219227,40365045,Private
281,397219227,51644859,Private
281,397219227,282502419,Private
281,397219227,277995063,Private
281,169974098,34922573,Public
281,52492970,68349646,Private
281,226519869,410164358,Private
281,39272255,381347820,Private
281,39272255,431200000,Private
281,39272255,111905784,Private
281,160015779,202854670,Private
281,290715020,43648525,Public
281,96692361,205649852,Private
281,74179746,205649852,Private
281,51644859,273304453,Private
281,220819130,431200000,Private
281,93056141,359880628,Private
281,201561143,93056141,Private
281,477959835,93056141,Private
281,205649852,290988789,Private
281,205649852,220819130,Private
281,4317594,93056141,Private
281,157884869,93056141,Private
281,477959835,121410205,Private
281,217622897,226519869,Private
281,199324553,226519869,Private
281,173940858,39272255,Private
281,476828895,29704600,Private
281,173940858,220819130,Private
281,91198133,29704600,Private
281,204504660,43648525,Private
281,226519869,43648525,Private
281,282502419,364463419,Private
281,477959835,177174319,Private
281,91198133,93056141,Private
281,91198133,208362309,Private
281,275605092,220819130,Private
281,149918764,364463419,Private
281,381347820,220819130,Private
281,111905784,220819130,Private
281,371750718,364463419,Private
281,432860400,280939099,Private
281,294242762,43648525,Private
281,149918764,66016568,Private
281,140918206,88660135,Private
281,50894457,121410205,Private
281,52492970,101421419,Private
281,50894457,94395682,Private
281,70535992,180912119,Private
281,70535992,399876417,Private
281,70535992,101219253,Private
281,70535992,379307761,Private
281,477959835,393893825,Private
281,70535992,315591556,Private
281,51644859,364463419,Private
281,40365045,364463419,Private
281,266052320,262750561,Private
281,277995063,364463419,Private
281,50894457,177174319,Private
281,147890919,262750561,Private
281,110265934,262750561,Private
281,82434756,88660135,Private
281,345005870,220819130,Public
281,50894457,393893825,Private
281,477959835,62788965,Private
281,345005870,290988789,Public
281,198536345,88660135,Private
281,433063570,262750561,Private
281,345005870,359085781,Public
281,320252393,88660135,Private
282,50894457,393893825,Private
282,393893825,411474221,Private
282,393893825,68349646,Private
282,136837165,393893825,Private
282,393893825,101421419,Private
283,328023582,207138629,Private
283,296809276,134499208,Private
283,296809276,151496724,Private
283,96692361,286008263,Private
283,266052320,204504660,Private
283,266052320,226519869,Private
283,4476405,411474221,Private
283,96692361,134499208,Private
283,96692361,151496724,Private
283,439425791,205649852,Private
283,59125445,121410205,Private
283,398493487,22883443,Private
283,268106298,381347820,Private
283,266052320,125536815,Private
283,266052320,203642533,Private
283,371750718,85993618,Private
283,398493487,121379721,Private
283,198536345,4476405,Private
283,216743033,207138629,Private
283,427330290,205649852,Private
283,133852651,207138629,Private
283,207108959,151496724,Private
283,272615562,68349646,Private
283,4476405,68349646,Private
283,371750718,286008263,Private
283,427330290,151496724,Private
283,4476405,50894457,Private
283,486723831,68349646,Private
283,439425791,151496724,Private
283,323751958,151496724,Private
283,71244236,118294275,Private
283,371750718,134499208,Private
283,82434756,4476405,Private
283,59125445,62788965,Private
283,59125445,393893825,Private
283,56345603,68349646,Private
283,217084151,68349646,Private
283,59125445,177174319,Private
283,371750718,151496724,Private
283,207108959,205649852,Private
283,59125445,94395682,Private
283,292150620,207138629,Private
283,4476405,101421419,Private
283,336908739,207138629,Private
283,136837165,4476405,Private
283,335621742,486723831,Public
283,323751958,434768837,Private
283,273800004,22306219,Private
283,296809276,63522153,Private
283,183608837,136385543,Private
283,50894457,220359653,Private
283,296809276,286008263,Private
283,220359653,136837165,Private
283,220359653,68349646,Private
283,323751958,205649852,Private
283,140026292,63522153,Private
283,173940858,268106298,Private
283,205649852,22306219,Private
283,296809276,393893825,Private
283,87547160,315591556,Private
283,431200000,268106298,Private
283,111905784,268106298,Private
283,157884869,197636986,Private
283,277904157,91198133,Private
283,87547160,180912119,Private
283,87547160,399876417,Private
283,296809276,177174319,Private
283,87547160,101219253,Private
283,87547160,379307761,Private
283,296809276,94395682,Private
283,220359653,101421419,Private
283,21223177,91198133,Private
283,364463419,91198133,Private
283,296809276,121410205,Private
283,91198133,66016568,Private
283,201561143,197636986,Private
283,220359653,411474221,Private
283,4317594,197636986,Private
283,335621742,91198133,Private
283,266052320,294242762,Private
283,391044679,359880628,Private
283,385956015,359880628,Private
283,257738661,22306219,Private
283,206931086,22306219,Private
283,273304453,22306219,Private
283,96692361,85993618,Private
283,345005870,22306219,Private
283,323751958,269474859,Private
283,323751958,202854670,Private
283,96692361,227347854,Private
283,437106441,68349646,Private
283,379307761,290952781,Private
283,320252393,4476405,Private
283,335621742,91198133,Public
283,140918206,4476405,Private
283,129690706,269474859,Private
283,150460485,359880628,Private
283,59125445,62788965,Public
283,106273007,4476405,Private
283,129690706,202854670,Private
283,75596938,63522153,Private
283,293612988,129690706,Private
283,296809276,62788965,Private
283,468765964,323751958,Private
283,151496724,22306219,Private
283,293612988,323751958,Private
283,468765964,129690706,Private
283,59125445,177174319,Public
283,59125445,94395682,Public
283,59125445,121410205,Public
283,268619478,359880628,Private
283,190097722,359880628,Private
283,59125445,393893825,Public
283,4476405,396679913,Private
283,477959835,197636986,Private
283,196878045,183608837,Private
283,217622897,269474859,Private
283,296809276,227347854,Private
283,468765964,217622897,Private
283,197636986,359880628,Private
283,364463419,486723831,Private
283,398493487,324130794,Private
283,437106441,4476405,Private
283,217622897,434768837,Private
283,167837411,183608837,Private
283,272615562,4476405,Private
283,217622897,293612988,Private
283,106273007,249470531,Private
283,356201349,71244236,Private
283,345005870,22306219,Public
283,277904157,486723831,Private
283,432860400,71244236,Private
283,63522153,207138629,Private
283,486723831,66016568,Private
283,183608837,290952781,Private
283,106273007,183608837,Private
283,217622897,202854670,Private
283,106273007,352523718,Private
283,56345603,4476405,Private
283,371750718,227347854,Private
283,335621742,486723831,Private
283,107625486,71244236,Private
283,136385543,379307761,Private
283,133852651,207138629,Public
283,63522153,220359653,Private
283,241504026,398493487,Private
283,106273007,379307761,Private
283,296809276,85993618,Private
283,106273007,34922573,Private
283,132358657,71244236,Private
283,268106298,275605092,Private
283,196878045,379307761,Private
283,217084151,4476405,Private
283,129690706,434768837,Private
283,167837411,379307761,Private
284,335621742,4476405,Public
284,150460485,399876417,Private
284,243981155,101219253,Private
284,183608837,359085781,Private
284,159312076,431200000,Private
284,290715020,269474859,Public
284,335621742,249470531,Public
284,294242762,121410205,Private
284,249470531,106617639,Private
284,39272255,264933252,Private
284,336908739,19895946,Private
284,335621742,352523718,Public
284,391044679,399876417,Private
284,111905784,159312076,Private
284,59125445,157884869,Public
284,173940858,159312076,Private
284,255525242,264933252,Private
284,243981155,399876417,Private
284,268619478,399876417,Private
284,243981155,379307761,Private
284,335621742,34922573,Public
284,243981155,180912119,Private
284,290715020,434768837,Private
284,18278418,359085781,Private
284,397219227,359085781,Private
284,336908739,410164358,Private
284,106617639,359880628,Private
284,249470531,69303877,Private
284,63522153,359085781,Private
284,215764733,462341919,Private
284,388266687,431200000,Private
284,462341919,53296232,Private
284,388266687,275605092,Private
284,359085781,409135306,Private
284,294242762,177174319,Private
284,29704600,118294275,Private
284,208362309,118294275,Private
284,215764733,4476405,Private
284,159312076,381347820,Private
284,215764733,249470531,Private
284,215764733,34922573,Private
284,272251697,462341919,Private
284,59125445,359880628,Public
284,385956015,399876417,Private
284,294242762,393893825,Private
284,215764733,352523718,Private
284,264933252,207570642,Private
284,215764733,194287753,Private
284,315504138,281078058,Private
284,91198133,118294275,Private
284,400117587,118294275,Private
284,243981155,315591556,Private
284,290715020,202854670,Public
284,315504138,53296232,Private
284,388266687,381347820,Private
284,294242762,94395682,Private
284,290715020,434768837,Public
284,290715020,202854670,Private
284,335621742,352523718,Private
284,335621742,34922573,Private
284,290715020,269474859,Private
284,294242762,62788965,Private
284,335621742,249470531,Private
284,149918764,249470531,Private
284,462341919,281078058,Private
284,159312076,275605092,Private
284,335621742,4476405,Private
284,73651595,264933252,Private
284,4317594,106617639,Private
284,272534723,336908739,Private
284,199324553,336908739,Private
284,468765964,290715020,Private
284,59125445,157884869,Private
284,59125445,359880628,Private
284,249470531,280939099,Private
284,106617639,157884869,Private
284,118294275,93056141,Private
284,264933252,205649852,Private
284,190097722,399876417,Private
285,272534723,409135306,Private
285,169974098,56345603,Public
285,272534723,63522153,Private
285,277995063,118294275,Private
285,410427987,440608606,Private
285,410427987,204703387,Private
285,378838928,323603684,Private
285,281078058,280939099,Private
285,272534723,397219227,Private
285,205649852,106617639,Private
285,371750718,118294275,Private
285,281078058,378838928,Private
285,118294275,282502419,Private
285,70535992,286008263,Private
285,160015779,286008263,Private
285,462341919,286008263,Private
285,40365045,118294275,Private
285,378838928,394738745,Private
285,272534723,18278418,Private
285,410427987,52198675,Private
285,378838928,359850497,Private
285,395587510,75596938,Private
285,422213608,75596938,Private
285,410427987,75596938,Private
285,272615562,169974098,Private
285,217084151,169974098,Private
285,69303877,281078058,Private
285,277904157,22883443,Private
285,315591556,290952781,Private
285,106273007,315591556,Private
285,167837411,315591556,Private
285,196878045,315591556,Private
285,205649852,280939099,Private
285,378838928,341147638,Private
285,205649852,378838928,Private
285,149918764,281078058,Private
285,51644859,118294275,Private
285,335621742,22883443,Public
285,149918764,205649852,Private
285,169974098,56345603,Private
285,66016568,22883443,Private
285,364463419,22883443,Private
285,315591556,136385543,Private
285,335621742,22883443,Private
285,286008263,71244236,Private
285,286008263,268106298,Private
285,437106441,169974098,Private
285,75596938,211398126,Private
285,88660135,75596938,Private
286,294242762,298849883,Private
286,315504138,294242762,Private
286,294242762,264933252,Private
286,294242762,269669076,Private
287,292150620,393893825,Private
287,336908739,393893825,Private
287,216743033,393893825,Private
287,393893825,133852651,Private
287,393893825,328023582,Private
288,371750718,136837165,Private
288,190097722,177174319,Private
288,371750718,101421419,Private
288,207108959,34922573,Private
288,371750718,50894457,Private
288,147890919,399876417,Private
288,399876417,219825973,Private
288,439425791,34922573,Private
288,432860400,229344794,Private
288,132358657,229344794,Private
288,118294275,229344794,Private
288,433063570,399876417,Private
288,356201349,229344794,Private
288,107625486,229344794,Private
288,190097722,393893825,Private
288,266052320,399876417,Private
288,371750718,411474221,Private
288,34922573,22306219,Private
288,323751958,34922573,Private
288,190097722,94395682,Private
288,427330290,34922573,Private
288,190097722,62788965,Private
288,88660135,301173774,Private
288,66142707,88660135,Private
288,149918764,134499208,Private
288,416408603,88660135,Private
288,149918764,151496724,Private
288,149918764,286008263,Private
288,110265934,399876417,Private
288,371750718,68349646,Private
288,190097722,121410205,Private
289,47016135,356201349,Private
289,356201349,269669076,Private
289,298849883,356201349,Private
289,85993618,19895946,Private
289,264933252,356201349,Private
289,294242762,66016568,Private
289,66016568,341147638,Private
289,66016568,394738745,Private
289,66016568,144707579,Private
289,315504138,356201349,Private
289,215764733,399876417,Private
289,204504660,66016568,Private
289,290715020,202854670,Public
289,272251697,399876417,Private
289,114422196,43648525,Private
289,335621742,207570642,Public
289,290715020,399876417,Private
289,52492970,241504026,Private
289,85993618,217622897,Private
289,53296232,399876417,Private
289,281078058,399876417,Private
289,405634189,114422196,Private
289,290715020,434768837,Public
289,66016568,323603684,Private
289,136837165,359880628,Private
289,207570642,180912119,Private
289,257738661,121379721,Private
289,136837165,157884869,Private
289,85993618,199324553,Private
289,114422196,67830034,Private
289,341147638,273304453,Private
289,129690706,190097722,Private
289,217084151,315591556,Private
289,486723831,71244236,Private
289,486723831,160015779,Private
289,437106441,315591556,Private
289,410164358,85993618,Private
289,272534723,85993618,Private
289,388266687,53296232,Private
289,87547160,53296232,Private
289,467135980,211398126,Private
289,201688444,211398126,Private
289,56345603,315591556,Private
289,194287753,400526160,Private
289,136837165,207570642,Private
289,385956015,183608837,Private
289,101421419,136385543,Private
289,229344794,211398126,Private
289,50894457,136385543,Private
289,66016568,359850497,Private
289,136837165,136385543,Private
289,315591556,207570642,Private
289,56345603,396679913,Private
289,241504026,262750561,Private
289,194287753,159312076,Private
289,136385543,68349646,Private
289,391044679,395587510,Private
289,486723831,315591556,Private
289,341147638,206931086,Private
289,341147638,273800004,Private
289,290715020,399876417,Public
289,272251697,243981155,Private
289,272251697,204703387,Private
289,272251697,52198675,Private
289,272251697,440608606,Private
289,272251697,197636986,Private
289,129690706,150460485,Private
289,106617639,67830034,Private
289,150460485,395587510,Private
289,293612988,290715020,Private
289,385956015,409135306,Private
289,169974098,29704600,Public
289,53296232,188716181,Private
289,53296232,431864939,Private
289,268619478,395587510,Private
289,486723831,70535992,Private
289,190097722,395587510,Private
289,53296232,74080876,Private
289,56345603,198536345,Private
289,272615562,315591556,Private
289,468765964,290715020,Private
289,345005870,341147638,Public
289,379307761,207570642,Private
289,101219253,207570642,Private
289,4317594,379307761,Private
289,201561143,411474221,Private
289,476828895,241504026,Private
289,290715020,269474859,Public
289,241504026,28911364,Private
289,62788965,73651595,Private
289,136837165,39272255,Private
289,157884869,379307761,Private
289,62788965,39272255,Private
289,62788965,205649852,Private
289,359880628,411474221,Private
289,62788965,207570642,Private
289,268619478,22306219,Private
289,66016568,207570642,Private
289,364463419,207570642,Private
289,21223177,207570642,Private
289,335621742,207570642,Private
289,277904157,207570642,Private
289,217622897,394738745,Private
289,67830034,280939099,Private
289,73651595,136837165,Private
289,255525242,136837165,Private
289,62788965,255525242,Private
289,136385543,411474221,Private
289,477959835,411474221,Private
289,486723831,268106298,Private
289,399876417,207570642,Private
289,201561143,379307761,Private
289,323751958,268619478,Private
289,241504026,416315021,Private
289,439425791,268619478,Private
289,129690706,268619478,Private
289,477959835,379307761,Private
289,273800004,204703387,Private
289,272534723,394738745,Private
289,62788965,315591556,Private
289,136837165,205649852,Private
289,62788965,379307761,Private
289,62788965,101219253,Private
289,62788965,399876417,Private
289,410164358,394738745,Private
289,19895946,394738745,Private
289,395587510,385956015,Private
289,199324553,394738745,Private
289,62788965,180912119,Private
289,379307761,359880628,Private
289,157884869,411474221,Private
289,4317594,411474221,Private
289,462341919,486723831,Private
289,385956015,63522153,Private
289,129690706,385956015,Private
289,432860400,73651595,Private
289,140918206,56345603,Private
289,290715020,269474859,Private
289,71244236,133852651,Private
289,132358657,73651595,Private
289,121379721,273800004,Private
289,82434756,66016568,Private
289,201688444,151496724,Private
289,201688444,227347854,Private
289,301173774,29704600,Private
289,464228480,29704600,Private
289,320252393,56345603,Private
289,121379721,206931086,Private
289,290715020,202854670,Private
289,82434756,364463419,Private
289,67830034,149918764,Private
289,290715020,434768837,Private
289,211398126,279551652,Private
289,67830034,69303877,Private
289,87547160,74179746,Private
289,70535992,133852651,Private
289,268106298,133852651,Private
289,111905784,379307761,Private
289,268619478,111905784,Private
289,74179746,431864939,Private
289,82434756,56345603,Private
289,66016568,226519869,Private
289,257738661,341147638,Private
289,345005870,341147638,Private
289,160015779,133852651,Private
289,197636986,273800004,Private
289,440608606,273800004,Private
289,52198675,273800004,Private
289,140918206,22883443,Private
289,243981155,273800004,Private
289,140918206,241504026,Private
289,4317594,136837165,Private
289,201561143,136837165,Private
289,462341919,133852651,Private
289,201688444,286008263,Private
289,201688444,134499208,Private
289,211398126,277158268,Private
289,66016568,203642533,Private
289,140918206,324130794,Private
289,73651595,107625486,Private
289,385956015,397219227,Private
289,477959835,136837165,Private
289,169974098,29704600,Private
289,66016568,125536815,Private
289,140918206,398493487,Private
289,121379721,273304453,Private
289,140918206,121379721,Private
289,73651595,356201349,Private
289,73651595,118294275,Private
289,82434756,277904157,Private
289,74179746,74080876,Private
289,503006576,194287753,Private
289,82434756,21223177,Private
289,121379721,345005870,Private
289,73651595,217622897,Private
289,73651595,199324553,Private
289,275605092,379307761,Private
289,73651595,19895946,Private
289,73651595,410164358,Private
289,268619478,275605092,Private
289,66142707,29704600,Private
289,268619478,381347820,Private
289,63673243,194287753,Private
289,173940858,379307761,Private
289,268106298,180912119,Private
289,71244236,180912119,Private
289,160015779,180912119,Private
289,385956015,18278418,Private
289,462341919,180912119,Private
289,114422196,194287753,Private
289,268619478,431200000,Private
289,416408603,29704600,Private
289,381347820,379307761,Private
289,431200000,379307761,Private
289,188716181,74179746,Private
289,67830034,378838928,Private
289,388266687,74179746,Private
290,292150620,268106298,Private
290,227347854,207108959,Private
290,173940858,262750561,Private
290,111905784,264933252,Private
290,198536345,272251697,Private
290,111905784,262750561,Private
290,416408603,411474221,Private
290,198536345,269669076,Private
290,422213608,359850497,Private
290,268106298,133852651,Private
290,216743033,268106298,Private
290,241504026,204504660,Private
290,82434756,269669076,Private
290,323751958,226519869,Private
290,226519869,151496724,Public
290,422213608,323603684,Private
290,173940858,264933252,Private
290,226519869,151496724,Private
290,381347820,262750561,Private
290,67830034,136385543,Private
290,286008263,226519869,Private
290,96692361,328023582,Private
290,323751958,227347854,Private
290,96692361,133852651,Private
290,140918206,272251697,Private
290,323751958,125536815,Private
290,323751958,203642533,Private
290,320252393,272251697,Private
290,82434756,272251697,Private
290,323751958,294242762,Private
290,227347854,22306219,Private
290,431200000,262750561,Private
290,169974098,411474221,Private
290,439425791,227347854,Private
290,422213608,341147638,Private
290,67830034,290952781,Private
290,67830034,106273007,Private
290,320252393,269669076,Private
290,264933252,275605092,Private
290,264933252,431200000,Private
290,241504026,294242762,Private
290,241504026,203642533,Private
290,85993618,226519869,Private
290,96692361,197636986,Private
290,241504026,226519869,Private
290,169974098,411474221,Public
290,292150620,96692361,Private
290,336908739,268106298,Private
290,216743033,96692361,Private
290,197636986,359085781,Private
290,301173774,411474221,Private
290,464228480,411474221,Private
290,167837411,67830034,Private
290,196878045,67830034,Private
290,328023582,268106298,Private
290,226519869,134499208,Public
290,241504026,125536815,Private
290,197636986,290988789,Private
290,396679913,269669076,Private
290,422213608,394738745,Private
290,227347854,226519869,Private
290,264933252,381347820,Private
290,197636986,220819130,Private
290,66142707,411474221,Private
290,140918206,269669076,Private
290,74179746,197636986,Private
290,226519869,134499208,Private
290,272251697,396679913,Private
290,323751958,204504660,Private
291,96692361,106273007,Private
291,22306219,203642533,Private
291,96692361,136385543,Private
291,292150620,101219253,Private
291,227347854,281078058,Private
291,391044679,56345603,Private
291,434768837,85993618,Private
291,188716181,183608837,Private
291,96692361,290952781,Private
291,66142707,201688444,Private
291,66142707,467135980,Private
291,66142707,279551652,Private
291,391044679,52198675,Private
291,391044679,217084151,Private
291,59125445,133852651,Private
291,136837165,101421419,Private
291,50894457,101421419,Private
291,167837411,96692361,Private
291,101421419,68349646,Private
291,294242762,22306219,Private
291,59125445,180912119,Private
291,59125445,399876417,Public
291,101421419,411474221,Private
291,59125445,379307761,Public
291,59125445,101219253,Public
291,133852651,180912119,Private
291,85993618,281078058,Private
291,393893825,286008263,Private
291,59125445,315591556,Public
291,405634189,140026292,Private
291,129690706,133852651,Private
291,85993618,269474859,Private
291,281078058,151496724,Private
291,59125445,315591556,Private
291,434768837,262750561,Private
291,59125445,379307761,Private
291,59125445,101219253,Private
291,73651595,91198133,Private
291,400117587,328023582,Private
291,140026292,134499208,Private
291,220359653,134499208,Private
291,75596938,134499208,Private
291,66142707,136385543,Private
291,59125445,399876417,Private
291,66142707,106273007,Private
291,196878045,96692361,Private
291,296809276,134499208,Private
291,140918206,219825973,Private
291,462341919,269474859,Private
291,140026292,43648525,Private
291,400117587,68349646,Private
291,335621742,43648525,Private
291,21223177,43648525,Private
291,91198133,68349646,Private
291,66016568,43648525,Private
291,93056141,68349646,Private
291,226519869,22306219,Public
291,70535992,269474859,Private
291,71244236,269474859,Private
291,323751958,397219227,Private
291,52492970,397219227,Private
291,207108959,397219227,Private
291,52492970,63522153,Private
291,18278418,63522153,Private
291,160015779,269474859,Private
291,59125445,133852651,Public
291,18278418,183608837,Private
291,18278418,409135306,Private
291,301173774,118294275,Private
291,22306219,204504660,Private
291,52492970,409135306,Private
291,22306219,125536815,Private
291,468765964,397219227,Private
291,277904157,43648525,Private
291,140026292,67830034,Private
291,216743033,229344794,Private
291,391044679,197636986,Private
291,323751958,136385543,Private
291,281078058,286008263,Private
291,73651595,29704600,Private
291,292150620,400117587,Private
291,323751958,290952781,Private
291,281078058,134499208,Private
291,216743033,279551652,Private
291,216743033,201688444,Private
291,399876417,133852651,Private
291,101219253,133852651,Private
291,379307761,133852651,Private
291,173940858,396679913,Private
291,315591556,133852651,Private
291,133852651,180912119,Public
291,88660135,91198133,Private
291,88660135,93056141,Private
291,217084151,132358657,Private
291,56345603,132358657,Private
291,272615562,132358657,Private
291,88660135,208362309,Private
291,88660135,29704600,Private
291,391044679,440608606,Private
291,18278418,397219227,Private
291,216743033,277158268,Private
291,437106441,132358657,Private
291,468765964,18278418,Private
291,468765964,63522153,Private
291,101219253,328023582,Private
291,269474859,268106298,Private
291,29704600,68349646,Private
291,85993618,393893825,Private
291,293612988,85993618,Private
291,28911364,264933252,Private
291,468765964,85993618,Private
291,227347854,393893825,Private
291,66142707,290952781,Private
291,434768837,416315021,Private
291,427330290,397219227,Private
291,183608837,74080876,Private
291,323751958,106273007,Private
291,226519869,22306219,Private
291,43648525,364463419,Private
291,476828895,264933252,Private
291,183608837,388266687,Private
291,262750561,264933252,Private
291,107625486,301173774,Private
291,52492970,264933252,Private
291,400117587,216743033,Private
291,66142707,229344794,Private
291,391044679,204703387,Private
291,183608837,431864939,Private
291,66142707,277158268,Private
291,73651595,208362309,Private
291,101219253,133852651,Private
291,393893825,134499208,Private
291,59125445,180912119,Public
291,468765964,183608837,Private
291,335621742,43648525,Public
291,85993618,202854670,Private
291,437106441,219825973,Private
291,217084151,219825973,Private
291,439425791,397219227,Private
291,56345603,219825973,Private
291,69303877,352523718,Private
291,486723831,219825973,Private
291,69303877,34922573,Private
291,208362309,68349646,Private
291,397219227,22306219,Private
291,468765964,409135306,Private
291,140918206,110265934,Private
291,134499208,207138629,Private
291,140918206,433063570,Private
291,73651595,93056141,Private
291,400117587,133852651,Private
291,405634189,133852651,Private
291,67830034,133852651,Private
291,434768837,227347854,Private
291,434768837,151496724,Private
291,434768837,134499208,Private
291,272615562,219825973,Private
292,467135980,268106298,Private
292,409135306,22306219,Private
292,207108959,409135306,Private
292,201688444,268106298,Private
292,96692361,385956015,Private
292,107625486,269474859,Private
292,173940858,356201349,Private
292,431200000,356201349,Private
292,21223177,241504026,Private
292,107625486,202854670,Private
292,111905784,356201349,Private
292,272534723,399876417,Private
292,410164358,399876417,Private
292,199324553,399876417,Private
292,217622897,399876417,Private
292,439425791,409135306,Private
292,427330290,409135306,Private
292,503006576,416315021,Private
292,503006576,28911364,Private
292,434768837,107625486,Private
292,96692361,150460485,Private
292,323751958,409135306,Private
292,268106298,229344794,Private
292,268106298,279551652,Private
292,268106298,277158268,Private
292,468765964,107625486,Private
292,241504026,66016568,Private
293,476828895,63673243,Private
293,269474859,101421419,Private
293,427330290,410164358,Private
293,82434756,150460485,Private
293,82434756,385956015,Private
293,341147638,486723831,Private
293,371750718,93056141,Private
293,400526160,180912119,Private
293,335621742,431864939,Private
293,268619478,202854670,Private
293,359880628,393893825,Private
293,439425791,410164358,Private
293,359880628,177174319,Private
293,63522153,91198133,Private
293,277904157,431864939,Private
293,121410205,43648525,Private
293,62788965,43648525,Private
293,140918206,273800004,Private
293,47016135,264933252,Private
293,341147638,56345603,Private
293,323751958,410164358,Private
293,335621742,431864939,Public
293,183608837,66016568,Private
293,405634189,255525242,Private
293,183608837,364463419,Private
293,422213608,393893825,Private
293,268619478,269474859,Private
293,52492970,63673243,Private
293,121410205,359880628,Private
293,28911364,286008263,Private
293,396679913,273800004,Private
293,28911364,134499208,Private
293,66016568,431864939,Private
293,249470531,207138629,Private
293,503006576,194287753,Private
293,503006576,352523718,Private
293,378838928,345005870,Private
293,378838928,273304453,Private
293,378838928,273800004,Private
293,183608837,277904157,Private
293,21223177,431864939,Private
293,85993618,28911364,Private
293,18278418,91198133,Private
293,62788965,359880628,Private
293,422213608,121410205,Private
293,422213608,94395682,Private
293,364463419,431864939,Private
293,371750718,29704600,Private
293,169974098,180912119,Public
293,503006576,4476405,Private
293,397219227,91198133,Private
293,503006576,249470531,Private
293,503006576,34922573,Private
293,422213608,177174319,Private
293,169974098,180912119,Private
293,227347854,134499208,Private
293,197636986,431864939,Private
293,468765964,282502419,Private
293,50894457,269474859,Private
293,188716181,204703387,Private
293,388266687,204703387,Private
293,269474859,282502419,Private
293,87547160,204703387,Private
293,144707579,269669076,Private
293,422213608,397219227,Private
293,422213608,18278418,Private
293,257738661,328023582,Private
293,437106441,341147638,Private
293,293612988,282502419,Private
293,257738661,133852651,Private
293,227347854,151496724,Private
293,257738661,336908739,Private
293,315591556,400526160,Private
293,405634189,395587510,Private
293,129690706,395587510,Private
293,226519869,94395682,Private
293,320252393,273800004,Private
293,227347854,85993618,Private
293,227347854,290952781,Private
293,227347854,136385543,Private
293,40365045,262750561,Private
293,379307761,400526160,Private
293,66142707,180912119,Private
293,277995063,262750561,Private
293,399876417,400526160,Private
293,217622897,400526160,Private
293,63673243,416315021,Private
293,63673243,262750561,Private
293,422213608,409135306,Private
293,167837411,227347854,Private
293,243981155,431864939,Private
293,204703387,431864939,Private
293,52198675,431864939,Private
293,93056141,207570642,Private
293,198536345,273800004,Private
293,204504660,94395682,Private
293,101219253,400526160,Private
293,82434756,273800004,Private
293,255525242,43648525,Private
293,226519869,94395682,Public
293,440608606,431864939,Private
293,56345603,107625486,Private
293,410164358,199324553,Private
293,272534723,199324553,Private
293,262750561,282502419,Private
293,422213608,63522153,Private
293,203642533,94395682,Private
293,294242762,94395682,Private
293,59125445,395587510,Public
293,422213608,183608837,Private
293,144707579,298849883,Private
293,144707579,264933252,Private
293,439425791,205649852,Private
293,427330290,205649852,Private
293,388266687,169974098,Private
293,388266687,301173774,Private
293,440608606,177174319,Private
293,197636986,177174319,Private
293,264933252,269669076,Private
293,301173774,180912119,Private
293,75596938,249470531,Private
293,217622897,29704600,Private
293,204703387,431864939,Private
293,264933252,298849883,Private
293,220359653,249470531,Private
293,227347854,229344794,Private
293,296809276,249470531,Private
293,59125445,395587510,Private
293,183608837,91198133,Private
293,151496724,229344794,Private
293,205649852,22306219,Private
293,409135306,91198133,Private
293,323751958,205649852,Private
293,52198675,177174319,Private
293,207108959,205649852,Private
293,204703387,177174319,Private
293,378838928,206931086,Private
293,227347854,106273007,Private
293,292150620,257738661,Private
293,416408603,180912119,Private
293,216743033,257738661,Private
293,217622897,208362309,Private
293,73651595,93056141,Private
293,217622897,93056141,Private
293,204703387,74080876,Private
293,217622897,91198133,Private
293,85993618,229344794,Private
293,268619478,434768837,Private
293,227347854,286008263,Private
293,422213608,62788965,Private
293,464228480,180912119,Private
293,199324553,19895946,Private
293,395587510,43648525,Private
293,56345603,356201349,Private
293,243981155,177174319,Private
293,56345603,118294275,Private
294,315504138,486723831,Private
294,486723831,269669076,Private
294,4476405,74080876,Private
294,243981155,133852651,Private
294,47016135,486723831,Private
294,264933252,486723831,Private
294,34922573,74080876,Private
294,464228480,378838928,Private
294,486723831,298849883,Private
294,199324553,255525242,Private
294,249470531,74080876,Private
294,226519869,134499208,Public
294,199324553,207570642,Private
294,194287753,74080876,Private
294,73651595,279551652,Private
294,464228480,69303877,Private
294,39272255,279551652,Private
294,52198675,133852651,Private
294,140918206,207570642,Private
294,464228480,106617639,Private
294,396679913,207570642,Private
294,320252393,207570642,Private
